idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia
29,1994-07-06,Rio Grande do Sul,4740.05,Ensino Médio,1,Casado,Comércio,3
83,1941-03-31,Amapá,5839.22,Ensino Médio,1,Casado,Saúde,29
47,1976-05-16,Goiás,8080.11,Ensino Médio,2,Casado,Saúde,21
29,1994-10-08,Pernambuco,2795.08,Ensino Médio,1,Casado,Educação,10
30,1994-02-07,Pernambuco,4884.16,Ensino Médio,1,Divorciado,Comércio,4
28,1995-05-07,Mato Grosso,10800.59,Ensino Superior,1,Solteiro,Comércio,10
20,2004-03-25,Piauí,3725.35,Ensino Médio,0,Casado,Educação,0
21,2003-03-06,Maranhão,6266.32,Ensino Médio,1,Solteiro,Comércio,0
18,2005-07-07,Santa Catarina,3501.5,Ensino Superior,1,Casado,Indústria,0
62,1962-02-14,Ceará,11593.1,Ensino Superior,1,Casado,Tecnologia,1
30,1993-07-03,Roraima,2382.97,Ensino Médio,0,Casado,Educação,5
32,1992-01-07,Mato Grosso do Sul,9976.04,Ensino Superior,0,Solteiro,Educação,11
44,1979-04-20,Amazonas,9213.14,Ensino Superior,0,Casado,Indústria,21
37,1986-11-26,Rio de Janeiro,9272.8,Ensino Superior,1,Solteiro,Saúde,13
21,2002-10-12,Rio de Janeiro,2723.63,Ensino Fundamental,5,Divorciado,Indústria,3
47,1977-01-20,Ceará,12322.91,Ensino Superior,4,Casado,Tecnologia,24
59,1964-08-02,Pernambuco,9683.96,Ensino Médio,2,Divorciado,Educação,26
39,1984-08-14,Mato Grosso do Sul,5655.69,Ensino Fundamental,1,Solteiro,Tecnologia,15
40,1983-06-18,Rio de Janeiro,6291.05,Ensino Médio,1,Solteiro,Comércio,19
52,1972-03-31,Rio de Janeiro,8803.78,Ensino Médio,0,Casado,Tecnologia,4
34,1989-07-16,Ceará,6839.34,Ensino Superior,1,Casado,Comércio,8
30,1993-06-30,Espírito Santo,6662.15,Ensino Médio,0,Casado,Tecnologia,2
42,1981-08-19,Rio Grande do Sul,18507.35,Pós-graduação,0,Solteiro,Saúde,14
69,1955-01-21,Amapá,2884.6,Ensino Médio,0,Solteiro,Comércio,31
46,1977-08-01,Pernambuco,4543.1,Ensino Superior,0,Casado,Educação,11
89,1935-02-23,Pernambuco,5936.76,Ensino Médio,0,Solteiro,Comércio,18
37,1986-11-16,Goiás,8817.83,Ensino Médio,2,Solteiro,Tecnologia,5
30,1994-03-16,Rondônia,3838.75,Ensino Superior,4,Divorciado,Comércio,3
39,1985-02-28,Pará,17994.51,Ensino Superior,1,Casado,Tecnologia,20
38,1986-02-15,Paraíba,12834.56,Ensino Superior,0,Casado,Saúde,10
50,1974-03-23,Bahia,2666.3,Ensino Fundamental,3,Solteiro,Educação,13
31,1992-06-25,Rio Grande do Norte,6047.44,Ensino Médio,0,Casado,Saúde,8
65,1958-10-04,Paraná,16278.44,Ensino Superior,1,Solteiro,Educação,40
24,1999-10-05,Rio Grande do Norte,2865.13,Ensino Fundamental,1,Casado,Educação,3
30,1993-07-11,Piauí,3694.51,Ensino Médio,0,Casado,Saúde,1
48,1976-03-21,Rio Grande do Sul,9680.7,Ensino Médio,1,Casado,Tecnologia,9
43,1980-10-03,Acre,6837.49,Ensino Médio,0,Casado,Tecnologia,18
35,1988-11-10,Sergipe,8226.24,Ensino Superior,1,Solteiro,Indústria,0
19,2004-05-08,São Paulo,9798.38,Pós-graduação,3,Solteiro,Tecnologia,0
40,1983-06-09,Rio Grande do Sul,6556.94,Ensino Médio,1,Casado,Tecnologia,9
49,1974-11-09,Rondônia,6921.42,Ensino Superior,0,Solteiro,Tecnologia,17
25,1998-12-01,Ceará,10210.15,Ensino Superior,4,Casado,Indústria,6
23,2000-10-31,Amazonas,1842.39,Ensino Fundamental,1,Casado,Indústria,3
52,1971-11-21,Rio Grande do Norte,6004.02,Ensino Médio,0,Solteiro,Educação,14
31,1993-03-28,Sergipe,5522.51,Ensino Médio,0,Casado,Tecnologia,11
65,1958-09-09,Minas Gerais,9299.5,Ensino Médio,2,Casado,Indústria,38
58,1965-04-27,Ceará,8416.29,Ensino Superior,1,Solteiro,Indústria,25
41,1982-04-30,Paraná,7462.72,Ensino Médio,0,Casado,Tecnologia,12
48,1975-12-25,Pernambuco,3285.68,Ensino Médio,0,Casado,Educação,13
34,1989-06-19,Minas Gerais,8399.08,Ensino Médio,1,Casado,Indústria,9
24,1999-05-14,Rondônia,6232.51,Ensino Superior,2,Solteiro,Saúde,2
45,1978-12-21,Amazonas,3460.89,Ensino Fundamental,0,Casado,Comércio,25
45,1978-10-05,Paraná,14170.8,Ensino Superior,2,Solteiro,Indústria,13
38,1986-02-24,São Paulo,4640.79,Ensino Médio,0,Casado,Indústria,9
28,1995-06-28,Amazonas,3328.24,Ensino Fundamental,0,Solteiro,Comércio,0
20,2003-08-20,Paraíba,1956.17,Ensino Fundamental,0,Casado,Saúde,2
26,1997-05-02,Alagoas,3384.22,Ensino Médio,1,Casado,Saúde,3
43,1980-10-26,Roraima,12590.08,Ensino Superior,1,Casado,Tecnologia,6
40,1983-07-22,Pará,8916.0,Ensino Médio,0,Solteiro,Saúde,11
36,1987-07-22,Acre,6209.52,Ensino Superior,4,Casado,Saúde,17
34,1989-12-03,Santa Catarina,2493.1,Ensino Fundamental,1,Solteiro,Tecnologia,1
26,1998-01-23,Santa Catarina,8595.84,Ensino Médio,1,Solteiro,Tecnologia,6
37,1986-04-21,Rondônia,11897.12,Ensino Superior,2,Casado,Indústria,11
41,1983-01-16,Rio Grande do Sul,7712.98,Ensino Médio,2,Casado,Saúde,6
47,1977-01-09,Rio Grande do Norte,6616.2,Ensino Médio,4,Viúvo,Tecnologia,9
38,1985-07-15,Mato Grosso,3005.83,Ensino Fundamental,0,Casado,Indústria,7
19,2004-06-02,Amapá,3186.52,Ensino Médio,0,Viúvo,Tecnologia,0
23,2000-04-21,São Paulo,6346.8,Ensino Superior,0,Casado,Comércio,5
42,1981-06-14,Paraná,16715.41,Ensino Superior,0,Casado,Saúde,23
38,1985-12-07,Espírito Santo,7937.1,Ensino Superior,1,Casado,Comércio,17
49,1975-01-13,Mato Grosso do Sul,3722.15,Ensino Médio,1,Casado,Tecnologia,4
25,1999-02-04,São Paulo,5469.3,Ensino Médio,0,Casado,Tecnologia,5
33,1990-11-16,Tocantins,4024.31,Ensino Médio,1,Casado,Educação,8
56,1967-06-13,Espírito Santo,4715.92,Ensino Fundamental,4,Casado,Indústria,14
61,1962-07-01,Amapá,4415.95,Ensino Médio,0,Casado,Educação,27
81,1942-07-31,Paraná,22180.73,Pós-graduação,2,Divorciado,Tecnologia,14
20,2004-01-07,Tocantins,3191.5,Ensino Médio,0,Casado,Indústria,1
38,1986-04-09,Amapá,9848.88,Ensino Superior,0,Solteiro,Educação,11
57,1966-11-19,Amapá,2596.1,Ensino Fundamental,1,Solteiro,Educação,24
36,1988-02-09,Tocantins,14444.12,Pós-graduação,1,Casado,Saúde,18
37,1986-05-23,Pernambuco,11389.68,Ensino Médio,1,Casado,Tecnologia,12
34,1990-01-10,Minas Gerais,6738.42,Ensino Superior,0,Casado,Educação,12
46,1977-09-10,Tocantins,4324.49,Ensino Fundamental,5,Divorciado,Tecnologia,12
19,2004-08-27,Rio Grande do Norte,5076.38,Ensino Médio,0,Casado,Comércio,0
22,2001-05-05,Rio Grande do Norte,3587.35,Ensino Médio,2,Solteiro,Comércio,1
26,1997-07-16,Rio de Janeiro,3371.32,Ensino Fundamental,2,Casado,Educação,0
49,1974-09-20,Paraíba,7901.79,Ensino Médio,1,Divorciado,Indústria,13
27,1996-06-30,Roraima,6935.94,Ensino Superior,0,Casado,Comércio,7
36,1987-09-21,Amapá,11689.56,Ensino Superior,0,Casado,Tecnologia,2
29,1994-08-24,Sergipe,6237.96,Ensino Médio,1,Casado,Tecnologia,4
40,1983-10-24,Piauí,2952.62,Ensino Médio,2,Casado,Indústria,6
56,1968-03-16,Roraima,11895.41,Ensino Superior,0,Solteiro,Indústria,27
57,1966-09-18,Distrito Federal,5496.38,Ensino Médio,1,Divorciado,Indústria,20
48,1975-05-11,Mato Grosso do Sul,4722.41,Ensino Fundamental,0,Solteiro,Educação,26
22,2002-03-13,Santa Catarina,3968.24,Ensino Fundamental,0,Divorciado,Comércio,3
29,1994-10-20,Goiás,6264.79,Ensino Médio,2,Solteiro,Educação,8
59,1964-10-12,Alagoas,10153.45,Ensino Médio,0,Casado,Saúde,21
41,1982-06-05,Piauí,5330.3,Ensino Fundamental,1,Casado,Indústria,20
49,1974-11-21,Mato Grosso do Sul,9003.25,Ensino Médio,3,Casado,Indústria,21
38,1985-05-19,Rondônia,4277.52,Ensino Fundamental,2,Solteiro,Tecnologia,13
36,1987-08-10,Piauí,12127.98,Ensino Superior,0,Solteiro,Comércio,17
21,2002-07-08,Maranhão,8852.18,Ensino Superior,0,Casado,Saúde,1
18,2005-08-07,Rondônia,5639.4,Ensino Médio,1,Casado,Saúde,0
23,2000-07-19,Rio de Janeiro,8101.09,Ensino Médio,0,Casado,Tecnologia,2
31,1992-08-11,Maranhão,9087.86,Ensino Superior,1,Solteiro,Indústria,7
48,1975-08-10,Piauí,14222.13,Ensino Superior,4,Solteiro,Educação,24
62,1961-07-13,Distrito Federal,4586.9,Ensino Médio,2,Casado,Comércio,25
26,1998-01-03,Amapá,8777.06,Ensino Superior,1,Casado,Educação,1
28,1995-05-09,Minas Gerais,5466.29,Ensino Médio,1,Solteiro,Saúde,3
19,2005-03-30,Rio Grande do Norte,4969.93,Ensino Superior,2,Casado,Educação,1
75,1948-11-20,São Paulo,6996.89,Ensino Médio,2,Casado,Indústria,35
39,1985-02-28,Pernambuco,8155.96,Ensino Superior,1,Casado,Saúde,16
28,1995-07-22,Ceará,5530.46,Ensino Médio,3,Casado,Saúde,3
43,1981-01-02,Pernambuco,18487.84,Ensino Superior,0,Casado,Tecnologia,25
54,1970-01-08,Pernambuco,12138.53,Ensino Superior,1,Casado,Tecnologia,34
56,1967-06-09,Pará,2800.7,Ensino Médio,0,Viúvo,Comércio,2
76,1948-01-09,Mato Grosso,1879.4,Ensino Fundamental,2,Casado,Indústria,41
58,1966-03-11,Paraíba,4097.22,Ensino Fundamental,0,Solteiro,Educação,12
41,1982-07-18,Rondônia,6165.07,Ensino Médio,0,Casado,Educação,9
37,1986-04-24,São Paulo,6018.52,Ensino Fundamental,0,Casado,Tecnologia,11
36,1987-09-02,Mato Grosso,7237.57,Ensino Superior,1,Divorciado,Saúde,13
50,1973-09-24,Piauí,8054.96,Ensino Médio,0,Casado,Saúde,9
57,1966-06-18,Piauí,8825.25,Ensino Superior,0,Solteiro,Comércio,4
64,1959-12-08,Paraná,3920.13,Ensino Médio,0,Casado,Educação,12
27,1996-09-12,Rio Grande do Norte,5497.18,Ensino Médio,0,Solteiro,Indústria,5
33,1990-06-07,Acre,10571.98,Ensino Superior,1,Divorciado,Saúde,15
26,1998-01-16,Sergipe,7387.15,Ensino Médio,1,Casado,Indústria,4
50,1974-02-14,Rio Grande do Norte,4771.93,Ensino Médio,0,Casado,Tecnologia,10
29,1994-12-27,Goiás,3746.62,Ensino Superior,0,Solteiro,Educação,8
51,1972-07-06,Espírito Santo,15811.44,Ensino Superior,3,Solteiro,Tecnologia,26
23,2000-12-01,Sergipe,2948.33,Ensino Fundamental,1,Solteiro,Educação,5
45,1978-09-12,Alagoas,6279.2,Ensino Médio,0,Casado,Comércio,1
20,2003-06-02,Rio Grande do Sul,4320.68,Ensino Médio,1,Viúvo,Saúde,1
30,1993-10-05,Rio de Janeiro,4446.04,Ensino Médio,0,Solteiro,Educação,9
45,1978-05-22,Paraíba,11725.55,Ensino Superior,3,Casado,Indústria,14
39,1984-06-10,Ceará,10892.17,Ensino Superior,1,Divorciado,Indústria,13
54,1969-11-01,Paraná,8713.92,Ensino Médio,1,Casado,Indústria,29
39,1984-09-18,Maranhão,8694.48,Ensino Médio,3,Solteiro,Saúde,14
23,2000-12-06,Distrito Federal,6653.36,Ensino Médio,2,Casado,Comércio,4
24,2000-03-13,Mato Grosso do Sul,7370.58,Ensino Superior,0,Casado,Educação,0
21,2002-04-23,Paraíba,7979.9,Ensino Superior,1,Casado,Comércio,0
23,2000-09-11,Rondônia,6353.06,Ensino Médio,4,Solteiro,Saúde,4
29,1994-09-20,Mato Grosso do Sul,2304.12,Ensino Fundamental,0,Casado,Saúde,2
91,1932-04-24,Bahia,5259.76,Ensino Médio,1,Casado,Comércio,34
81,1943-01-17,Amazonas,2886.24,Ensino Fundamental,0,Casado,Tecnologia,41
28,1995-09-13,Pará,7713.59,Ensino Médio,3,Casado,Indústria,9
50,1974-02-12,Paraíba,5904.82,Ensino Médio,2,Casado,Educação,17
47,1976-07-21,Piauí,2800.37,Ensino Fundamental,0,Casado,Educação,3
19,2004-11-10,Bahia,5036.11,Ensino Superior,1,Solteiro,Saúde,0
32,1991-05-23,Rio Grande do Norte,5430.49,Ensino Médio,0,Casado,Tecnologia,13
50,1974-02-23,Alagoas,10713.08,Pós-graduação,0,Solteiro,Indústria,22
40,1983-04-26,Maranhão,5130.87,Ensino Médio,0,Casado,Tecnologia,11
45,1978-07-27,Amapá,3841.63,Ensino Fundamental,1,Casado,Indústria,26
35,1988-04-24,Paraná,10796.05,Ensino Superior,0,Divorciado,Tecnologia,13
36,1988-01-17,Santa Catarina,6312.42,Ensino Médio,1,Casado,Educação,0
48,1976-03-17,Roraima,5659.11,Ensino Médio,2,Casado,Educação,11
48,1975-05-20,Paraíba,4166.85,Ensino Médio,3,Solteiro,Comércio,24
19,2004-11-11,Pernambuco,7104.35,Ensino Médio,2,Casado,Saúde,1
61,1962-04-17,Rio Grande do Norte,6511.85,Ensino Médio,0,Casado,Tecnologia,30
25,1998-06-08,Rondônia,8249.36,Ensino Superior,0,Casado,Comércio,3
45,1978-10-25,Acre,5167.23,Ensino Médio,0,Casado,Educação,10
34,1989-05-12,Rondônia,6541.11,Ensino Médio,0,Casado,Indústria,10
43,1980-07-20,Goiás,10323.83,Ensino Médio,0,Casado,Tecnologia,9
48,1975-08-24,Rio de Janeiro,7450.1,Ensino Médio,3,Casado,Indústria,17
33,1990-05-19,Ceará,10928.8,Ensino Superior,0,Divorciado,Indústria,9
21,2002-11-12,Pará,3271.45,Ensino Médio,0,Casado,Indústria,3
22,2001-09-23,Piauí,2839.45,Ensino Médio,1,Casado,Saúde,3
74,1949-05-31,Rio de Janeiro,12662.16,Pós-graduação,1,Casado,Indústria,51
76,1947-09-22,Pernambuco,15809.5,Ensino Médio,1,Solteiro,Indústria,42
74,1950-02-01,Rio de Janeiro,1907.8,Ensino Fundamental,1,Solteiro,Comércio,40
64,1959-10-13,Mato Grosso,7665.47,Ensino Superior,2,Divorciado,Comércio,1
52,1971-08-25,Maranhão,4316.25,Ensino Fundamental,1,Casado,Educação,20
35,1989-01-28,Rondônia,4048.63,Ensino Médio,1,Casado,Comércio,7
42,1981-07-08,Sergipe,10274.54,Ensino Médio,0,Solteiro,Tecnologia,6
20,2003-05-26,Sergipe,5069.27,Ensino Médio,0,Solteiro,Educação,1
42,1981-07-27,Ceará,7548.2,Ensino Superior,3,Casado,Comércio,5
18,2005-05-15,Sergipe,5513.04,Ensino Superior,0,Solteiro,Indústria,0
34,1989-11-18,Piauí,6618.47,Ensino Superior,3,Casado,Educação,6
33,1990-05-15,Pará,5622.78,Ensino Médio,3,Casado,Educação,9
48,1975-05-25,Goiás,4135.21,Ensino Médio,0,Casado,Indústria,3
57,1966-08-09,Distrito Federal,2668.32,Ensino Fundamental,3,Casado,Indústria,15
43,1981-04-01,Bahia,5576.86,Ensino Superior,0,Solteiro,Tecnologia,8
23,2000-05-23,Santa Catarina,7190.23,Ensino Superior,3,Casado,Comércio,1
40,1984-03-16,Espírito Santo,5811.46,Ensino Médio,1,Casado,Indústria,2
32,1992-03-18,Alagoas,2809.03,Ensino Fundamental,0,Casado,Comércio,10
24,1999-09-02,Distrito Federal,4408.02,Ensino Médio,0,Casado,Comércio,4
35,1988-07-21,Minas Gerais,8880.12,Ensino Médio,2,Casado,Saúde,9
19,2004-11-10,Piauí,7062.15,Ensino Superior,1,Casado,Comércio,0
27,1997-03-16,Piauí,7365.68,Ensino Superior,1,Solteiro,Indústria,5
29,1995-01-12,Amapá,6783.1,Ensino Médio,1,Divorciado,Indústria,4
18,2006-02-26,Bahia,3574.49,Ensino Fundamental,1,Divorciado,Tecnologia,0
42,1981-07-26,Maranhão,13246.54,Ensino Médio,0,Casado,Tecnologia,19
31,1992-12-10,Sergipe,6570.55,Ensino Médio,0,Solteiro,Tecnologia,3
28,1996-04-05,Tocantins,11564.83,Pós-graduação,3,Divorciado,Indústria,3
39,1984-10-14,Amapá,12968.75,Ensino Superior,0,Casado,Saúde,19
48,1975-06-03,Tocantins,9433.55,Ensino Médio,2,Solteiro,Comércio,28
23,2000-12-15,Amapá,5329.44,Ensino Superior,1,Casado,Saúde,0
21,2002-12-24,Mato Grosso,6892.65,Ensino Superior,1,Solteiro,Comércio,1
28,1995-04-20,Rio Grande do Sul,5757.47,Ensino Médio,1,Casado,Comércio,4
61,1962-11-23,Mato Grosso do Sul,13940.95,Ensino Superior,0,Casado,Educação,31
19,2004-09-15,Minas Gerais,3002.5,Ensino Médio,0,Casado,Saúde,1
36,1988-03-02,Rio de Janeiro,5567.82,Ensino Médio,0,Casado,Educação,3
22,2001-12-17,Espírito Santo,4624.08,Ensino Médio,0,Solteiro,Educação,2
24,1999-12-08,Amapá,7637.48,Ensino Superior,1,Viúvo,Saúde,3
52,1971-10-13,Goiás,5559.47,Ensino Fundamental,0,Solteiro,Educação,29
53,1970-08-27,Acre,6139.07,Ensino Médio,1,Solteiro,Saúde,14
33,1990-05-14,Acre,6662.49,Ensino Médio,0,Casado,Comércio,7
29,1995-03-29,Bahia,4270.04,Ensino Superior,1,Casado,Comércio,0
63,1961-03-02,Rio de Janeiro,12852.72,Ensino Médio,1,Casado,Educação,45
37,1986-07-06,Pernambuco,4968.08,Ensino Médio,0,Solteiro,Comércio,9
19,2004-08-24,Alagoas,11563.36,Ensino Superior,3,Casado,Tecnologia,0
45,1979-01-07,Mato Grosso do Sul,5558.94,Ensino Fundamental,1,Solteiro,Indústria,9
50,1973-12-31,Santa Catarina,9169.86,Ensino Médio,2,Casado,Indústria,18
42,1981-09-25,Paraíba,8328.7,Ensino Superior,2,Divorciado,Indústria,17
48,1976-04-08,São Paulo,5453.08,Ensino Fundamental,2,Solteiro,Saúde,28
53,1970-08-19,Espírito Santo,9114.95,Ensino Superior,3,Solteiro,Indústria,0
63,1960-06-25,Santa Catarina,5404.04,Ensino Médio,4,Solteiro,Comércio,10
34,1989-10-06,Alagoas,6946.06,Ensino Superior,1,Casado,Tecnologia,5
91,1932-10-17,Paraná,22921.57,Ensino Superior,0,Casado,Saúde,38
24,2000-02-09,Rio de Janeiro,4386.85,Ensino Fundamental,1,Solteiro,Indústria,4
52,1971-08-05,Bahia,3519.7,Ensino Médio,1,Casado,Indústria,8
43,1980-09-27,Rio de Janeiro,11840.05,Ensino Superior,1,Casado,Saúde,19
50,1973-07-13,Tocantins,8031.09,Ensino Médio,1,Casado,Saúde,10
25,1998-05-08,Mato Grosso,7998.03,Ensino Médio,2,Casado,Tecnologia,0
59,1964-09-27,Paraná,11761.45,Ensino Médio,3,Divorciado,Tecnologia,27
21,2002-10-19,Tocantins,5326.39,Ensino Superior,1,Casado,Indústria,1
49,1974-04-28,Roraima,9129.9,Ensino Médio,0,Solteiro,Tecnologia,3
26,1997-10-31,Pará,6492.97,Ensino Médio,0,Casado,Comércio,5
25,1998-06-12,Pará,4901.08,Ensino Médio,2,Casado,Saúde,1
48,1975-04-28,São Paulo,9263.32,Ensino Superior,0,Casado,Comércio,19
37,1986-05-02,Mato Grosso do Sul,5189.9,Ensino Médio,0,Casado,Saúde,3
33,1990-04-13,Minas Gerais,6819.45,Ensino Médio,3,Solteiro,Indústria,14
56,1967-08-31,Rondônia,13591.52,Ensino Superior,1,Casado,Tecnologia,23
56,1967-11-27,Amapá,9080.39,Ensino Superior,0,Divorciado,Comércio,34
56,1967-12-04,Acre,9279.61,Ensino Médio,1,Casado,Saúde,33
26,1997-09-14,Rio de Janeiro,5355.21,Ensino Médio,0,Divorciado,Tecnologia,2
35,1989-02-15,Pará,4714.06,Ensino Médio,0,Solteiro,Saúde,0
28,1996-03-13,Sergipe,7235.35,Ensino Médio,0,Solteiro,Saúde,5
39,1984-05-25,Rondônia,8967.49,Ensino Médio,0,Casado,Indústria,13
47,1976-06-16,Tocantins,3569.39,Ensino Fundamental,3,Divorciado,Educação,5
20,2003-07-20,Mato Grosso,2400.45,Ensino Médio,1,Casado,Comércio,2
39,1985-04-09,Rondônia,5504.9,Ensino Fundamental,0,Casado,Tecnologia,16
34,1989-09-20,Distrito Federal,3451.84,Ensino Fundamental,1,Solteiro,Saúde,8
36,1988-02-17,Amazonas,13753.04,Ensino Superior,0,Casado,Indústria,16
56,1968-03-03,Goiás,7043.52,Ensino Fundamental,0,Solteiro,Comércio,25
48,1975-04-21,Mato Grosso do Sul,7340.88,Ensino Médio,1,Casado,Indústria,29
29,1994-05-21,Goiás,5015.83,Ensino Médio,0,Solteiro,Educação,3
26,1997-05-14,Paraná,5437.92,Ensino Médio,3,Casado,Educação,2
18,2005-09-14,Paraná,3445.76,Ensino Médio,2,Casado,Comércio,0
45,1978-09-23,Rio Grande do Norte,9487.28,Ensino Médio,0,Divorciado,Saúde,12
24,2000-01-25,Goiás,2700.92,Ensino Médio,0,Casado,Educação,2
23,2000-11-21,Goiás,3905.44,Ensino Médio,1,Divorciado,Indústria,1
60,1964-04-10,Mato Grosso,11912.74,Ensino Médio,0,Divorciado,Comércio,32
27,1996-09-02,Distrito Federal,9881.74,Pós-graduação,0,Casado,Tecnologia,0
77,1946-04-22,Rondônia,2980.56,Ensino Médio,1,Casado,Comércio,31
62,1961-06-25,Paraná,2360.59,Ensino Fundamental,1,Casado,Educação,3
40,1983-06-03,Tocantins,4385.09,Ensino Médio,0,Solteiro,Tecnologia,16
48,1975-04-14,Sergipe,4521.56,Ensino Fundamental,0,Solteiro,Tecnologia,9
44,1979-08-08,Tocantins,3208.28,Ensino Médio,0,Solteiro,Comércio,10
21,2002-07-24,Tocantins,2508.71,Ensino Médio,3,Casado,Indústria,3
65,1958-08-05,São Paulo,2871.72,Ensino Fundamental,0,Solteiro,Indústria,0
22,2002-01-27,Pará,8703.78,Ensino Superior,0,Casado,Educação,4
41,1983-01-22,Distrito Federal,9024.79,Ensino Superior,5,Casado,Comércio,1
46,1977-12-07,Goiás,4259.91,Ensino Médio,1,Casado,Saúde,15
49,1974-06-08,Mato Grosso do Sul,4962.5,Ensino Médio,3,Casado,Saúde,20
52,1972-01-25,Acre,6747.91,Ensino Fundamental,0,Solteiro,Saúde,23
21,2002-09-22,Alagoas,5537.46,Ensino Médio,1,Solteiro,Educação,0
51,1972-11-09,Rio Grande do Sul,12735.89,Ensino Superior,1,Casado,Educação,19
57,1967-01-30,Amazonas,2507.74,Ensino Fundamental,0,Divorciado,Saúde,10
49,1975-02-25,Piauí,4863.9,Ensino Fundamental,3,Divorciado,Indústria,21
73,1950-09-04,Amazonas,14111.9,Ensino Médio,0,Casado,Comércio,36
59,1965-01-13,Acre,10143.78,Ensino Médio,0,Casado,Indústria,31
45,1979-03-22,Paraíba,4458.94,Ensino Médio,2,Casado,Comércio,6
59,1964-04-19,Rio Grande do Sul,9113.36,Ensino Superior,2,Solteiro,Educação,10
63,1961-02-22,Mato Grosso do Sul,18222.22,Pós-graduação,2,Casado,Saúde,44
42,1982-03-13,Rondônia,8586.61,Ensino Superior,3,Casado,Educação,4
60,1964-03-30,Amapá,6949.52,Ensino Médio,0,Solteiro,Indústria,18
56,1967-10-12,Ceará,10592.57,Ensino Médio,3,Casado,Educação,25
24,1999-07-06,Ceará,1542.77,Ensino Fundamental,1,Casado,Educação,3
24,1999-08-15,Espírito Santo,2508.21,Ensino Médio,0,Divorciado,Comércio,0
39,1984-10-29,Minas Gerais,5886.13,Ensino Fundamental,0,Solteiro,Tecnologia,19
21,2003-01-08,Rio Grande do Sul,4096.17,Ensino Médio,0,Divorciado,Indústria,1
47,1977-01-02,Santa Catarina,4367.76,Ensino Médio,0,Casado,Indústria,5
65,1958-11-25,Tocantins,10199.56,Ensino Médio,0,Casado,Indústria,13
39,1984-07-22,Minas Gerais,2753.12,Ensino Médio,0,Divorciado,Educação,2
34,1989-08-20,Tocantins,8388.22,Ensino Superior,3,Casado,Indústria,15
60,1963-11-27,Acre,9530.33,Ensino Médio,1,Casado,Saúde,34
56,1968-03-29,Rio Grande do Sul,13897.66,Ensino Médio,0,Solteiro,Indústria,35
41,1983-02-22,Pernambuco,10953.54,Ensino Superior,1,Divorciado,Comércio,8
30,1994-02-18,Amazonas,3403.42,Ensino Fundamental,0,Casado,Indústria,1
48,1976-03-10,Bahia,7381.18,Ensino Médio,0,Solteiro,Saúde,6
24,1999-08-12,Mato Grosso do Sul,7053.75,Pós-graduação,0,Casado,Educação,3
18,2005-08-23,Mato Grosso,11507.74,Ensino Superior,2,Solteiro,Tecnologia,0
34,1989-09-09,Acre,5974.2,Ensino Superior,0,Casado,Saúde,1
41,1982-05-01,Rio Grande do Norte,4976.45,Ensino Superior,0,Casado,Indústria,3
25,1998-06-24,Mato Grosso do Sul,7637.65,Ensino Médio,2,Casado,Tecnologia,6
22,2002-01-13,Pernambuco,5954.06,Ensino Médio,0,Solteiro,Comércio,0
20,2003-09-19,Pernambuco,3939.55,Ensino Médio,0,Casado,Tecnologia,1
35,1989-02-15,São Paulo,6934.08,Ensino Médio,3,Casado,Indústria,12
85,1938-04-24,Maranhão,3829.89,Ensino Fundamental,1,Solteiro,Tecnologia,37
60,1963-12-12,Amapá,17877.1,Ensino Superior,3,Casado,Saúde,36
29,1994-04-26,Mato Grosso,4568.56,Ensino Médio,0,Solteiro,Comércio,0
50,1973-06-10,Mato Grosso do Sul,2044.41,Ensino Fundamental,1,Solteiro,Educação,8
39,1984-11-14,Paraná,4733.42,Ensino Superior,1,Casado,Comércio,1
33,1990-09-20,Pernambuco,3114.3,Ensino Fundamental,3,Casado,Indústria,3
38,1985-07-26,Roraima,5013.62,Ensino Superior,3,Divorciado,Comércio,10
20,2003-04-22,Sergipe,5499.84,Ensino Médio,0,Solteiro,Educação,1
32,1992-01-20,Espírito Santo,4029.02,Ensino Médio,1,Solteiro,Comércio,5
42,1981-10-23,Rio de Janeiro,9665.67,Ensino Superior,3,Casado,Comércio,8
39,1984-06-23,Amazonas,8591.47,Ensino Superior,1,Solteiro,Indústria,16
61,1962-08-23,Distrito Federal,4196.32,Ensino Fundamental,0,Viúvo,Educação,7
53,1971-03-24,Pernambuco,12281.71,Ensino Superior,3,Casado,Educação,27
90,1934-02-13,Mato Grosso do Sul,5194.31,Ensino Fundamental,0,Casado,Saúde,36
